code_mission,localite,date_pose,numero_ligne,date_releve,numero_releve,numero_piege,latitude_piege,longitude_piege,code_resultat,abbrev_resultat,resultat,numero_terrain,commentaire,taxon_capture,numero_centre,date_dissection,sexe,observations,taxon_dissection,NA,morphologie
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-08,2,13,44.5978806,-0.9597501,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-08,2,14,44.597902,-0.9597232,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-08,2,15,44.597986,-0.9597211,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-08,2,16,44.5980057,-0.9596941,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-08,2,17,44.5980025,-0.9596919,1,capture,capture,NCHA100017,Mulot,Apodemus,NCHA100017,2023-06-08,M,"fleas, ticks, ecto, necrotic lung",Apodemus sylvaticus,0,1
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-08,2,18,44.5980507,-0.9596524,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-08,2,19,44.5980354,-0.9596414,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-08,2,20,44.5980277,-0.9596438,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-08,2,21,44.5975011,-0.9602768,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-09,3,1,44.5973864,-0.9599218,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-09,3,2,44.5974428,-0.9598925,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-09,3,3,44.5974814,-0.9598592,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-09,3,4,44.5975223,-0.9598142,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-09,3,5,44.5975747,-0.9598343,5,X,non tendu,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-09,3,6,44.5976144,-0.9597992,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-09,3,7,44.5976315,-0.9597994,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-09,3,8,44.5976862,-0.9597721,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-09,3,9,44.5977527,-0.959778,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-09,3,10,44.5977885,-0.9597007,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-09,3,11,44.5978206,-0.959718,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-09,3,12,44.5978801,-0.9597271,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-09,3,13,44.5978806,-0.9597501,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-09,3,14,44.597902,-0.9597232,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-09,3,15,44.597986,-0.9597211,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-09,3,16,44.5980057,-0.9596941,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-09,3,17,44.5980025,-0.9596919,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-09,3,18,44.5980507,-0.9596524,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-09,3,19,44.5980354,-0.9596414,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-09,3,20,44.5980277,-0.9596438,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 24,2023-06-06,24,2023-06-09,3,21,44.5975011,-0.9602768,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-07,1,1,44.5701417,-0.910303,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-07,1,2,44.5701924,-0.9102954,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-07,1,3,44.5702163,-0.9102688,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-07,1,4,44.5702569,-0.9102536,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-07,1,5,44.5702906,-0.9102309,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-07,1,6,44.5703648,-0.9102195,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-07,1,7,44.5704035,-0.9102025,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-07,1,8,44.5704379,-0.9101707,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-07,1,9,44.5704958,-0.91009,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-07,1,10,44.5704886,-0.9101088,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-07,1,11,44.5705455,-0.9101116,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-07,1,12,44.570582,-0.910058,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-07,1,13,44.5706487,-0.9100008,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-07,1,14,44.5706807,-0.91002,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-07,1,15,44.5707703,-0.9100204,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-07,1,16,44.5708182,-0.9100267,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-07,1,17,44.5708194,-0.9100025,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-07,1,18,44.5708028,-0.9099542,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-07,1,19,44.570824,-0.9099249,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-07,1,20,44.5708643,-0.9099226,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-07,1,21,44.5701404,-0.9102877,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-08,2,1,44.5701417,-0.910303,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-08,2,2,44.5701924,-0.9102954,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-08,2,3,44.5702163,-0.9102688,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-08,2,4,44.5702569,-0.9102536,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-08,2,5,44.5702906,-0.9102309,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-08,2,6,44.5703648,-0.9102195,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-08,2,7,44.5704035,-0.9102025,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-08,2,8,44.5704379,-0.9101707,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-08,2,9,44.5704958,-0.91009,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-08,2,10,44.5704886,-0.9101088,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-08,2,11,44.5705455,-0.9101116,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-08,2,12,44.570582,-0.910058,1,capture,capture,NCHA100019,Mulot,Apodemus sylvaticus,NCHA100019,2023-06-08,F,FRA - BePrep - Juin 2023,Apodemus sylvaticus,0,1
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-08,2,13,44.5706487,-0.9100008,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-08,2,14,44.5706807,-0.91002,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-08,2,15,44.5707703,-0.9100204,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-08,2,16,44.5708182,-0.9100267,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-08,2,17,44.5708194,-0.9100025,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-08,2,18,44.5708028,-0.9099542,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-08,2,19,44.570824,-0.9099249,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-08,2,20,44.5708643,-0.9099226,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-08,2,21,44.5701404,-0.9102877,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-09,3,1,44.5701417,-0.910303,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-09,3,2,44.5701924,-0.9102954,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-09,3,3,44.5702163,-0.9102688,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-09,3,4,44.5702569,-0.9102536,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-09,3,5,44.5702906,-0.9102309,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-09,3,6,44.5703648,-0.9102195,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-09,3,7,44.5704035,-0.9102025,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-09,3,8,44.5704379,-0.9101707,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-09,3,9,44.5704958,-0.91009,4,D,disparu,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-09,3,10,44.5704886,-0.9101088,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-09,3,11,44.5705455,-0.9101116,4,D,disparu,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-09,3,12,44.570582,-0.910058,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-09,3,13,44.5706487,-0.9100008,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-09,3,14,44.5706807,-0.91002,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-09,3,15,44.5707703,-0.9100204,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-09,3,16,44.5708182,-0.9100267,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-09,3,17,44.5708194,-0.9100025,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-09,3,18,44.5708028,-0.9099542,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-09,3,19,44.570824,-0.9099249,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-09,3,20,44.5708643,-0.9099226,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 25,2023-06-06,25,2023-06-09,3,21,44.5701404,-0.9102877,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-04,1,1,44.5477369,-0.8929274,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-04,1,2,44.5477093,-0.8929459,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-04,1,3,44.5476711,-0.8929744,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-04,1,4,44.5476369,-0.8929767,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-04,1,5,44.5475988,-0.8929968,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-04,1,6,44.5475489,-0.8930256,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-04,1,7,44.5475185,-0.8930612,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-04,1,8,44.5474951,-0.893089,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-04,1,9,44.5474579,-0.8931156,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-04,1,10,44.5474014,-0.893161,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-04,1,11,44.5473661,-0.8932254,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-04,1,12,44.5473252,-0.8932427,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-04,1,13,44.5472854,-0.8932864,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-04,1,14,44.5472608,-0.8933408,1,capture,capture,NCHA100010,mulot ,Apodemus,NCHA100010,2023-06-04,F,"Ligne 26 piège 14
2 ticks on ear",Apodemus sylvaticus,0,1
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-04,1,15,44.5472215,-0.8933718,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-04,1,16,44.5471726,-0.8934193,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-04,1,17,44.5471364,-0.8934278,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-04,1,18,44.5471203,-0.8934558,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-04,1,19,44.5470525,-0.893533,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-04,1,20,44.5470034,-0.8935277,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-04,1,21,44.5477984,-0.8929558,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-05,2,1,44.5477369,-0.8929274,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-05,2,2,44.5477093,-0.8929459,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-05,2,3,44.5476711,-0.8929744,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-05,2,4,44.5476369,-0.8929767,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-05,2,5,44.5475988,-0.8929968,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-05,2,6,44.5475489,-0.8930256,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-05,2,7,44.5475185,-0.8930612,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-05,2,8,44.5474951,-0.893089,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-05,2,9,44.5474579,-0.8931156,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-05,2,10,44.5474014,-0.893161,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-05,2,11,44.5473661,-0.8932254,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-05,2,12,44.5473252,-0.8932427,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-05,2,13,44.5472854,-0.8932864,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-05,2,14,44.5472608,-0.8933408,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-05,2,15,44.5472215,-0.8933718,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-05,2,16,44.5471726,-0.8934193,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-05,2,17,44.5471364,-0.8934278,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-05,2,18,44.5471203,-0.8934558,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-05,2,19,44.5470525,-0.893533,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-05,2,20,44.5470034,-0.8935277,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-05,2,21,44.5477984,-0.8929558,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-06,3,1,44.5477369,-0.8929274,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-06,3,2,44.5477093,-0.8929459,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-06,3,3,44.5476711,-0.8929744,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-06,3,4,44.5476369,-0.8929767,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-06,3,5,44.5475988,-0.8929968,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-06,3,6,44.5475489,-0.8930256,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-06,3,7,44.5475185,-0.8930612,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-06,3,8,44.5474951,-0.893089,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-06,3,9,44.5474579,-0.8931156,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-06,3,10,44.5474014,-0.893161,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-06,3,11,44.5473661,-0.8932254,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-06,3,12,44.5473252,-0.8932427,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-06,3,13,44.5472854,-0.8932864,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-06,3,14,44.5472608,-0.8933408,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-06,3,15,44.5472215,-0.8933718,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-06,3,16,44.5471726,-0.8934193,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-06,3,17,44.5471364,-0.8934278,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-06,3,18,44.5471203,-0.8934558,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-06,3,19,44.5470525,-0.893533,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-06,3,20,44.5470034,-0.8935277,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 26,2023-06-03,26,2023-06-06,3,21,44.5477984,-0.8929558,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 27,2023-06-03,27,2023-06-04,1,1,44.5446948,-0.9226832,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 27,2023-06-03,27,2023-06-04,1,2,44.5447012,-0.922656,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 27,2023-06-03,27,2023-06-04,1,3,44.5447064,-0.9226176,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 27,2023-06-03,27,2023-06-04,1,4,44.5447166,-0.9225522,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 27,2023-06-03,27,2023-06-04,1,5,44.5446795,-0.9225064,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 27,2023-06-03,27,2023-06-04,1,6,44.5446875,-0.9224629,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 27,2023-06-03,27,2023-06-04,1,7,44.544659,-0.9224216,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 27,2023-06-03,27,2023-06-04,1,8,44.5446588,-0.9223268,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 27,2023-06-03,27,2023-06-04,1,9,44.5446313,-0.9222475,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 27,2023-06-03,27,2023-06-04,1,10,44.5446476,-0.9222002,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 27,2023-06-03,27,2023-06-04,1,11,44.5446279,-0.9221662,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 27,2023-06-03,27,2023-06-04,1,12,44.544621,-0.9221348,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 27,2023-06-03,27,2023-06-04,1,13,44.5446512,-0.9220385,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 27,2023-06-03,27,2023-06-04,1,14,44.5445994,-0.9219977,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 27,2023-06-03,27,2023-06-04,1,15,44.5445391,-0.9220229,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 27,2023-06-03,27,2023-06-04,1,16,44.5444648,-0.9220816,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 27,2023-06-03,27,2023-06-04,1,17,44.54443,-0.9220649,0,0,0,,,,,,,,,1,0
